"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
0,0,0.11,0,0,0,0,0,0.63,0,0,0,0.73,0,0.03,-0.18,0,0,0,0,0.56,0,0,-0.76,"Tristeza"
0.99,0,0.33,-0.09,0,-0.85,0.95,0,0.61,-0.02,0,0,0.78,0,0.02,-0.07,0,0,0,0,0.52,-0.03,0,-0.9,"Surpresa"
0,0,0,-0.03,0,0,0,0,0.37,0,0,0,0,0,0,-0.12,0,0,0,0,0.17,0,0,0,"Neutro"
0.71,0,0.39,-0.28,0,0,0,0,0.45,-0.01,0,-0.94,0,0.63,0.02,0,0,0,0,0.62,0.15,0,-0.64,0,"Medo"
0.94,0,0.08,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,"Medo"
0.93,0,0,-0.02,0,0,0.85,0,0,-0.05,0,0,0,0,0,0,0,0,0.97,0,0.07,0,0,0,"Tristeza"
0,0,0.06,0,0,-2.65,0,0,0.13,0,0,0,1.67,0,0,-0.14,0,0,0,0,0.09,0,0,-1.8,"Neutro"
0,0.62,0.23,0,0,0,0,0,0.4,0,-0.66,-0.92,0,0,0,-0.17,0,0,0.77,0.37,0.29,0,0,0,"Tristeza"
2.32,0.56,0,-0.04,0,-0.78,0,0,0.44,-0.05,-0.58,-1.67,0,0.66,0,-0.2,0,-0.98,2.6,0,0.28,0,0,-1.85,"Neutro"
0,0,0,0,0,-0.96,0,0,0.3,-0.02,0,0,0,0,0.26,-0.22,0,0,0,0,0.31,-0.12,0,-0.95,"Neutro"
0,0,0.12,0,0,-0.91,0,0,0.34,0,0,0,0,0,0,-0.24,0,-0.73,0,0,0.54,0,0,-0.99,"Surpresa"
0,0,0.13,0,0,0,0,0,0.4,0,0,0,0.73,0,0,0,0,0,0,0,0.35,0,0,-0.92,"Surpresa"
0.92,0,0.14,0,-0.5,0,0,0.38,0,-0.03,0,-0.85,0,0,0,-0.2,0,0,0.78,0,0.07,-0.22,0,0,"Neutro"
0,0,0.13,-0.23,0,-0.96,0,0.61,0.45,0,0,0,0.71,0,0.03,-0.45,0,-0.71,0,0,0.54,-0.09,0,-1.65,"Alegria"
0,0,0.12,-0.07,0,0,0,0,0.34,-0.06,0,0,0,0,0,-0.06,0,0,0,0,0.2,0,0,0,"Tristeza"
0,0.66,0,-0.04,0,0,0,0,0.09,0,0,-0.82,0,0,0.02,-0.12,0,0,0.91,0,0.48,0,0,0,"Alegria"
0,0,0.05,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,"Neutro"
0,0,0.04,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,"Neutro"
0.99,0,0.03,0,0,-0.85,0,0,0.25,0,0,-0.99,0,0,0,-0.06,0,-0.82,0,0.59,0.15,0,0,0,"Neutro"
0,0,0.21,-0.02,0,0,0,0,0.37,-0.05,0,0,0,0,0,-0.09,0,0,0,0,0.45,0,0,0,"Medo"
0.84,0,0.14,0,0,-0.79,0,0.35,0,0,0,0,0.73,0.62,0,-0.2,0,0,0,0.38,0,0,-0.5,-0.92,"Surpresa"
0,0.61,0,-0.08,0,0,0,0,0.29,0,-0.53,0,0,0,0,-0.05,0,0,0.93,0,0.15,0,0,0,"Neutro"
0,0,0.39,-0.02,0,-0.7,0,0.34,0.27,0,0,0,0,0.52,0,-0.39,0,0,0,0,0.69,0,0,-0.94,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,-0.96,"Neutro"
0.78,0.66,0,-0.24,0,-0.99,0,0,0.19,0,0,-0.88,0.8,0,0,-0.26,0,0,0,0.63,0.11,-0.09,0,-0.67,"Medo"
0.99,0.38,0.08,-0.08,0,-1.82,0,0.39,0.44,0,0,-0.91,1.5,0,0,-0.22,0,0,0.88,0,0.66,0,-0.52,-0.92,"Surpresa"
1.65,0,0,-0.15,-0.57,0,0.85,0,0.14,0,-0.51,0,0.72,0,0,-0.3,0,0,0.97,0.65,0.26,-0.15,0,-0.78,"Tristeza"
0.93,0.59,0,-0.08,0,0,0.85,0,0.22,-0.09,0,-0.82,0,0,0.03,-0.13,0,0,0.97,0.57,0.06,-0.15,0,0,"Surpresa"
0,0.62,0.09,0,-0.6,-0.77,0,0,0.56,-0.06,0,-0.92,0.99,0,0,-0.07,-0.45,0,0.77,0,0.06,-0.05,0,-0.95,"Tristeza"
0,0,0.06,-0.1,0,0,0,0,0.58,0,0,0,0,0,0,-0.54,0,0,0,0.35,0.33,-0.05,0,0,"Tristeza"
0.77,0,0.27,-0.55,0,0,0.81,0,0.62,0,0,0,0,0.63,0,-0.42,0,0,0.73,0,0.5,-0.09,-0.64,0,"Medo"
0.91,0,0.16,-0.03,0,0,0,0,0.29,0,0,-0.84,0,0,0,-0.1,0,0,0.82,0,0.3,-0.04,0,0,"Neutro"
2.66,0,0,-0.07,0,0,1.6,0,0.17,0,0,0,0,0,0,-0.17,0,0,1.62,0,0.28,0,0,0,"Tristeza"
0.94,0,0.26,0,0,-0.91,0,0.35,0,0,-0.58,0,0,0.65,0,-0.24,0,0,0,0.54,0.32,-0.1,0,0,"Surpresa"
0.89,0,0,-0.06,0,-1.8,0,0,0.23,0,0,0,0,0,0.28,-0.19,0,-0.99,0,0,0.09,0,0,-1.6,"Surpresa"
0,0,0.03,-0.06,0,0,0,0.34,0.27,0,0,0,0,0,0.01,-0.46,0,0,0,0,0.69,0,0,0,"Alegria"
0.79,0.65,0.12,-0.19,0,0,0.87,0,0.19,0,-0.61,0,0.95,0,0,-0.25,0,0,0.71,0,0.18,-0.16,0,-0.96,"Neutro"
0,0,0,-0.15,0,0,0,0,0.24,-0.03,0,0,0,0,0.03,-0.22,0,0,0,0,0.28,-0.07,0,0,"Surpresa"
0,0,0.05,-0.11,0,-1.7,0,0,0.5,0,0,0,0,0.64,0,-0.46,0,0,0,0.38,0.13,-0.13,0,-1.53,"Neutro"
0,0,0.15,0,0,0,0,0,0.49,0,0,0,0,0,0,-0.16,0,0,0,0,0.39,0,0,0,"Alegria"
0.93,0,0.03,0,0,0,0.85,0,0.07,-0.05,0,0,0,0,0,0,0,0,0.97,0,0.05,0,0,0,"Tristeza"
0,0,0,0,0,-0.91,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.07,0,0,0,"Neutro"
0.77,0,0,-0.14,0,-0.7,0.81,0,0,0,0,0,0,0.52,0,-0.17,0,0,0.73,0,0,-0.09,0,-0.94,"Medo"
0.98,0,0.04,0,-0.51,0,0,0,0.34,-0.05,0,-0.67,0,0,0,-0.31,0,0,0.68,0,0.11,-0.09,0,0,"Medo"
1.74,0.47,0.06,0,0,-1.61,0.8,0.42,0,-0.13,0,0,0,0.52,0.28,-0.32,0,0,0.83,1.02,0,0,0,-0.94,"Medo"
0,0,0.12,0,-0.45,-0.74,0,0.42,0.07,-0.07,0,0,0.73,0.64,0,-0.39,0,0,0,0,0.1,-0.17,0,-2.47,"Surpresa"
0.7,0,0,-0.11,0,-0.92,0,0,0.19,0,-0.65,0,0,0,0,-0.06,0,0,0.79,0,0.06,0,0,-0.93,"Surpresa"
1.85,0,0.31,0,0,0,0,0,0.67,-0.1,0,0,0,0,0.15,-0.23,0,0,0,0,0.82,-0.1,0,0,"Surpresa"
0.97,0,0.07,-0.17,0,-0.77,0,0,0.38,0,0,0,1.46,0,0.02,-0.29,0,-0.74,0.88,0.39,0.2,0,0,-1.4,"Neutro"
0,0,0.03,-0.14,0,-0.92,0,0,0.17,-0.02,0,0,0,0,0.02,-0.13,0,0,0,0,0.18,0,0,-0.93,"Neutro"
0.79,0,0,-0.15,0,-0.89,0.87,0,0.09,0,0,0,0.94,0,0,-0.3,0,0,0,0,0.15,-0.15,0,0,"Neutro"
0.95,0.63,0.05,-0.03,0,-0.69,0,0.34,0.24,0,-0.6,-0.73,0,0.61,0.01,-0.36,0,0,1.55,0,0.52,0,-0.6,0,"Neutro"
0,0,0,-0.06,0,0,0,0,0.14,0,0,0,0.97,0,0.01,-0.07,0,0,0,0,0.26,-0.06,0,-0.91,"Tristeza"
0,0,0.04,-0.05,0,0,0,0,0.28,0,0,0,0,0,0.04,-0.09,0,0,0,0,0.3,0,0,0,"Alegria"
0,0,0.06,-0.04,0,-0.91,0,0.62,0,-0.03,0,0,0,0,0.03,-0.31,0,-0.73,0,0,0.14,-0.07,0,-0.99,"Desgosto"
0,0,0,0,-0.4,-0.91,0,0.54,0,0,0,0,0,0.65,0,-0.29,0,0,0,0,0,0,0,0,"Tristeza"
0.93,0,0.04,0,0,0,0.85,0,0.47,-0.05,0,0,0.73,0,0,-0.43,0,0,0.97,0.37,0.15,0,0,-0.92,"Neutro"
1,0,0.05,0,0,-0.72,0.72,0,0.38,0,0,0,0.88,0,0,-0.23,0,0,0.77,0,0.37,0,0,-0.76,"Neutro"
0,0.52,0.04,-0.17,0,0,0,0,0,-0.01,0,-0.86,0.69,0,0.03,-0.05,0,0,0.73,0,0.09,-0.19,0,-0.68,"Desgosto"
0,0,0.14,0,0,-0.73,0,0,0.08,-0.02,0,0,0.92,0,0.02,0,0,0,0,0,0,-0.06,-0.55,0,"Surpresa"
0,0.61,0.27,0,0,-0.89,0,0,0.35,0,-0.53,0,0.94,0,0,-0.07,0,0,0.93,0,0.36,0,0,0,"Neutro"
0.93,0.57,0.08,-0.04,0,0,0.85,0,0.18,0,0,-0.8,0,0,0,-0.11,0,0,1.77,0,0.23,0,0,0,"Surpresa"
0,0,0.09,0,0,0,0,0,0.26,0,0,0,0,0,0,-0.18,0,0,0,0,0.31,0,0,0,"Neutro"
0,0,0.03,0,0,0,0,0,0.23,-0.07,0,0,0,0,0,-0.2,0,0,0,0,0.35,0,0,0,"Surpresa"
0.93,0.52,0.07,-0.07,0,0,0.85,0,0.65,-0.17,0,-0.67,0,0,0.05,-0.43,0,0,0.97,0.94,0.48,-0.32,0,-0.86,"Surpresa"
0,0.62,0,0,0,-0.77,0,0,0.28,0,0,-0.92,0,0,0,0,-0.45,0,0.77,0,0,-0.05,0,0,"Neutro"
0.96,0.63,0,-0.06,0,-1.62,0,0,0.08,0,-0.6,-0.93,0.87,0,0,-0.06,0,-0.74,1.59,0.58,0.07,-0.05,0,-1.67,"Neutro"
0.89,0,0.02,0,0,0,0,0,0,-0.1,0,-0.95,0,0,0.01,-0.1,0,0,0.91,0,0,0,0,0,"Desgosto"
0,0,0.15,0,0,-0.8,0,0,0.45,-0.19,0,0,0.72,0,0,-0.28,0,0,0.88,0.35,0.54,0,0,-0.71,"Desgosto"
0,0,0.05,0,0,0,0,0,0.31,0,0,0,0.73,0,0,-0.4,0,-0.94,0,0,0.38,0,0,-1.69,"Neutro"
0,0,0,-0.24,0,-0.71,0,0,0.34,0,0,0,0,0.6,0.11,-0.25,0,0,0,0,0.47,0,0,-0.86,"Neutro"
0,0,0,-0.08,0,0,0,0,0.62,0,0,0,0,0,0,-0.33,0,0,0,0.37,0.15,0,0,0,"Neutro"
0,0.58,0.1,-0.09,-0.64,0,0,0,0.43,0,-0.62,0,0,0.5,0,-0.19,0,0,0,0.6,0.28,0,0,-0.74,"Tristeza"
0,0,0.15,0,0,0,0,0,0.49,-0.1,0,0,0,0,0.11,-0.52,0,0,0.82,0.4,0.24,-0.1,0,0,"Neutro"
0,0,0.17,0,0,0,0,0,0.33,0,0,0,0,0,0,-0.17,0,0,0,0,0.32,0,0,0,"Neutro"
0,0,0.18,0,0,-0.76,0,0,0.5,-0.13,0,0,0,0,0.03,-0.15,-0.64,0,0,0,0.67,0,0,0,"Desgosto"
0,0.63,0.09,0,0,0,0,0.65,0.2,0,0,0,0,0,0,-0.33,0,0,0,0,0.41,0,0,0,"Tristeza"
1.77,0,0,0,0,0,1.59,0,0.08,0,-0.59,0,0,0,0,-0.09,0,0,0,0.53,0,-0.12,0,0,"Neutro"
0,0,0.07,-0.11,0,-0.89,0,0,0.79,0,0,0,0.94,0,0,-0.6,0,0,0,0,0.34,0,0,0,"Surpresa"
0,0,0.33,-0.17,0,-0.7,0,0,0.65,0,0,0,0,1.18,0.05,-0.17,0,0,0,0.35,0.26,0,-0.66,-0.94,"Surpresa"
0.72,0,0.03,0,0,0,0,0,0.24,0,-0.63,0,0,0,0,-0.06,0,0,0.9,0,0.15,0,0,0,"Alegria"
0,0,0.27,-0.11,0,-0.89,0,0,0.53,-0.14,0,0,0.93,0,0.02,-0.56,0,0,0,0.34,0.45,0,-0.56,0,"Alegria"
0.86,0,0,0,0,0,0.82,0,0.28,-0.02,0,0,0,0,0,-0.12,0,0,0.71,0,0.37,0,0,0,"Neutro"
0.72,0,0.26,0,0,-0.85,0,0,0.51,0,-0.51,0,0.78,0,0.01,-0.48,0,0,0,1.34,0.13,0,0,-0.9,"Neutro"
0.79,0,0,0,-0.52,0,0.87,0,0.1,0,0,0,1.7,0,0,0,0,0,0,0,0.12,0,0,-1.84,"Tristeza"
0,0,0,0,-0.52,-0.71,0,0,0,0,-0.37,0,0.73,0,0.19,0,0,0,0,0,0,-0.31,0,-0.93,"Surpresa"
1.6,0,0,-0.28,0,0,0,0,0.09,0,-1.16,0,0,0,0,-0.42,0,0,1.9,0,0,-0.25,0,0,"Neutro"
0,0.58,0,-0.11,0,0,0,0,0.16,0,-0.62,0,0,0,0,-0.31,0,0,0,0.6,0.11,-0.07,0,0,"Alegria"
0,0,0.27,-0.24,0,-0.75,0,0,0.51,-0.04,0,0,1.41,0,0,-0.09,0,0,0,0,0.39,-0.24,-0.6,-0.92,"Surpresa"
0.85,0,0.04,-0.03,0,0,0,0,0.28,-0.07,0,-0.7,0.97,0,0.07,-0.2,0,0,0.91,0,0.32,-0.05,0,-0.73,"Neutro"
2.52,0,0.02,-0.14,0,-1.68,1.67,0,0.63,-0.05,-0.63,0,0.91,0,0,-0.32,-0.4,0,2.59,0,0.47,-0.17,0,-0.96,"Medo"
0.86,0,0.03,-0.06,0,-0.96,0,0,0.37,-0.07,-0.55,0,0,0,0,-0.54,0,-0.81,0.99,0.65,0.71,0,0,-0.86,"Surpresa"
0,0,0.2,0,-0.47,0,0,0.39,0.64,-0.09,0,0,0,0,0,-0.61,0,0,0,0,0.63,-0.17,0,0,"Neutro"
2.33,0,0.26,-0.06,0,0,0.71,0.35,0,0,-0.54,0,0,0,0,-0.47,0,0,1.72,0,0.32,-0.07,0,0,"Alegria"
0.94,0,0.03,-0.14,0,-0.74,0,0,0.34,0,-0.58,0,0.69,0.64,0,-0.25,0,0,0,0.54,0.26,-0.22,-0.66,-0.75,"Neutro"
0,0,0,-0.15,0,-0.91,0,0,0.23,0,0,0,1.66,0,0,-0.5,0,0,0,0.38,0,-0.15,0,-1.48,"Alegria"
0,0,0,-0.45,0,-3.63,0,0,0.36,-0.35,0,-0.75,0.74,0.52,0.19,-0.29,0,-0.7,0,0,0.2,-0.36,0,-2.65,"Medo"
0,1.26,0.06,0,0,0,0,0,0.27,0,-0.53,-0.87,0,0,0,-0.28,0,0,0.93,0.95,0,0,0,0,"Medo"
0,0,0,-0.07,0,0,0,0,0.26,0,0,0,0,0,0,-0.06,0,0,0,0,0.06,0,0,0,"Surpresa"
0,0,0.03,-0.1,0,0,0,0,0.6,0,0,0,0,0,0,-0.25,0,0,0,0,0.29,0,0,0,"Medo"
0.82,1.13,0,-0.16,0,0,0.68,0.63,0,-0.07,0,0,0,0,0,-0.6,0,0,0.75,0,0.59,-0.21,0,0,"Neutro"
0.93,0.53,0.06,-0.08,0,-0.83,0.85,0,0.18,0,0,-0.71,0.9,0,0.07,0,0,0,0.97,0.61,0.18,-0.26,0,-0.67,"Tristeza"
0.78,0,0,0,0,-0.83,0,0,0.3,0,0,-0.8,0.9,0,0,-0.2,0,0,0.95,0,0.12,0,0,-0.67,"Medo"
3.28,1.2,0.33,-0.1,0,0,0.94,0.35,0.64,-0.07,-1.13,-1.68,0,0,0.12,-0.35,0,0,2.31,1.04,0.86,-0.05,0,0,"Surpresa"
0,0,0.32,-0.11,0,0,0,0.46,0.51,-0.07,0,0,0,0,0.05,-0.19,-0.35,-0.94,0,0.44,0.47,0,0,-0.77,"Medo"
0.97,0,0,-0.49,-0.62,0,0.8,0,0.31,-0.06,0,0,0,0.66,0,-0.36,0,0,0,0,0.21,-0.21,0,-0.96,"Alegria"
0,0,0.35,-0.06,0,0,0,0,0.43,-0.03,0,0,0,0,0.05,0,0,0,0,0,0.31,0,0,0,"Medo"
0,0,0.16,0,0,-2.49,0,0,0.18,-0.05,0,0,1,0.65,0.07,0,0,-0.8,0.96,0,0.21,0,0,-1.7,"Medo"
0,0,0.16,0,0,0,0,0,0.63,-0.06,0,0,0,0,0,-0.25,0,0,0,0,0.62,-0.13,0,0,"Tristeza"
0,0,0.04,0,0,0,0,0,0.14,-0.02,0,0,0,0,0.04,-0.1,0,0,0,0,0.07,-0.05,0,0,"Surpresa"
0,0,0.25,-0.13,0,0,0,0,0.41,-0.09,0,0,0,0,0.07,-0.41,0,0,0,0.34,0.16,-0.36,0,0,"Tristeza"
0,0,0.03,-0.07,0,0,0,0,0.4,-0.1,0,0,0,0,0.17,-0.25,0,0,0,0,0.34,-0.13,0,0,"Medo"
0.78,0,0.04,-0.06,0,0,0.8,0,0.54,0,0,0,0,0,0.04,-0.35,0,0,0.83,0,0.53,-0.06,0,0,"Surpresa"
0,0,0.17,0,0,0,0,0,0.46,-0.05,0,0,0,0,0,-0.21,0,0,0,0.43,0.22,0,0,0,"Alegria"
1.79,0,0,-0.29,0,0,0.85,0.34,0,-0.03,0,-0.79,0,0,0,-0.29,0,0,2.81,0,0.25,-0.29,0,0,"Surpresa"
0,0,0,0,0,-0.91,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,"Medo"
0.82,0,0.06,-0.12,0,-1.88,0,0,0.79,-0.05,0,0,1.61,0,0.04,-0.43,0,0,0.75,0.42,0.4,-0.08,0,-0.93,"Neutro"
0,0,0.09,-0.04,0,-0.91,0,0.34,0.19,-0.08,0,0,0,0,0.28,-0.13,0,0,0,0,0.43,0,0,0,"Tristeza"
0,0,0.03,-0.04,0,-0.99,0,0,0.4,0,0,0,0.87,0,0,-0.11,0,-0.8,0,0,0.38,0,0,-0.95,"Tristeza"
0,0,0.03,-0.03,0,0,0,0,0.29,0,0,0,0,0,0,-0.08,0,0,0,0,0.16,0,0,0,"Desgosto"
0,0,0,-0.06,0,-0.93,0,0,0.28,0,0,0,0.72,0,0,-0.13,0,0,0,0,0.18,0,0,-0.98,"Surpresa"
0.93,0.59,0.02,-0.05,0,0,0.85,0.65,0.16,-0.07,0,0,0,0,0.14,-0.34,0,0,0.97,0,0.46,-0.17,0,0,"Surpresa"
0,0,0,-0.35,0,0,0.71,0,0.19,-0.1,0,0,0,0,0,-0.24,0,0,0.93,0,0.15,-0.32,0,0,"Neutro"
1.78,0,0,0,0,-0.89,0,0,0.07,0,-0.55,-0.84,1.65,0,0,0,0,-0.74,0.83,0.54,0.09,0,0,-1.64,"Neutro"
0,0,0.14,-0.08,0,0,0,0,0.17,-0.1,0,0,0,0,0.19,-0.08,0,0,0,0,0,-0.36,0,0,"Tristeza"
0.89,0,0.34,0,0,0,0.88,0.38,0.2,0,0,0,0,0,0,-0.36,0,0,0,0,0.51,0,0,0,"Neutro"
1.76,0,0.05,0,-0.52,0,0,0,0.33,-0.05,-0.59,-0.96,1.7,0,0,-0.18,0,0,1.68,0.53,0.4,0,0,-1.84,"Medo"
0.97,0,0.04,0,0,0,0.8,0.34,0,0,0,0,0,0,0,-0.09,0,0,0,0,0.32,0,0,0,"Tristeza"
0.72,0,0.09,0,-0.46,0,0,0.39,0.11,-0.1,0,0,0,0,0.11,-0.2,0,0,0.88,0,0.11,-0.28,0,0,"Medo"
2.7,0,0.15,-0.08,0,0,1.78,0,0.57,-0.06,0,-0.67,0,0,0.04,-0.49,0,0,2.5,0,0.35,0,0,0,"Surpresa"
0.82,0,0.05,-0.17,-0.45,-0.91,0,0.39,0.51,-0.02,0,0,0,0,0,-0.38,0,-0.73,0.82,0,0.46,-0.31,0,-0.99,"Surpresa"
0,0,0,0,0,-0.83,0,0,0.07,0,0,-0.99,0,0,0,-0.08,0,-0.83,0,0,0.08,-0.09,0,-0.78,"Neutro"
1.56,0,0,-0.09,0,-1.58,0,0,0,-0.06,-0.51,-0.9,1,0,0,0,0,0,0.87,0.65,0,-0.05,0,-1.58,"Surpresa"
0,0,0.1,-0.07,0,-0.99,0,0,0.4,0,0,0,0,0,0.06,-0.11,0,0,0,0,0.5,0,0,-0.71,"Neutro"
0,0,0,-0.14,-1.07,0,0,0,0.07,-0.05,0,0,1.9,0.62,0.02,0,0,0,0,0,0.05,0,0,-2.28,"Neutro"
0,0.52,0.37,0,-0.57,0,0,0,0.9,0,-0.55,0,0.72,0,0.02,-0.28,0,0,1.57,0,0.84,0,0,-0.78,"Tristeza"
0.72,0,0,0,0,0,0,0,0,0,-0.51,0,0,0,0.01,0,0,0,0,0.65,0.1,0,0,0,"Tristeza"
0.84,0,0,-0.08,0,0,0.75,0,0.62,0,0,0,0.98,0,0,-0.32,0,0,0.71,0,0.79,0,0,-0.89,"Neutro"
0,0,0.1,-0.05,0,-0.97,0,0,0.36,-0.09,0,0,0.7,0,0,0,0,0,0,0,0.35,0,0,-0.96,"Tristeza"
0,0,0.18,-0.14,0,0,0.75,0,0.93,-0.05,0,0,0,0,0.04,-0.53,0,0,0.85,0.35,0.66,-0.17,0,0,"Tristeza"
0.73,0.52,0.04,-0.14,0,0,0,0,0.19,-0.15,-0.57,-0.76,0,0,0.18,0,0,0,0.83,0.62,0.17,-0.1,0,0,"Tristeza"
0,0,0,-0.21,0,-0.75,0,0,0.54,0,0,0,0.79,0,0,-0.39,0,0,0,0,0.25,-0.1,0,-0.7,"Tristeza"
0.97,0,0,0,0,-2.79,0.8,0,0,0,0,0,2.19,0,0,0,0,-0.75,0,0,0,0,0,-3.6,"Neutro"
0,0,0.02,0,0,0,0,0,0.27,0,0,0,0,0,0,-0.05,0,0,0,0,0.2,0,0,0,"Neutro"
0.91,0,0,-0.08,0,0,0,0,0.7,0,0,0,1.86,0,0,-0.23,0,0,0.79,0,0.58,0,0,-1.61,"Tristeza"
0.94,0,0,-0.03,0,0,0,0,0.33,0,-1.18,0,0,0,0,-0.06,0,0,0,0.54,0.11,0,0,0,"Alegria"
0.84,0,0,0,-0.38,0,0,0,0.11,0,0,0,0,0,0,-0.22,0,0,0,0,0,-0.07,0,0,"Alegria"
0.71,0,0.03,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tristeza"
0,0,0,0,0,-1.85,0,0,0,-0.05,0,0,0,0,0,0,0,-1.69,0,0,0.05,0,0,-0.95,"Neutro"
0,0,0.04,-0.14,0,0,0,0,0.07,0,0,0,0,0,0.07,0,0,0,0,0,0.12,0,0,0,"Tristeza"
0,0,0,0,0,-1.52,0,0,0,-0.05,0,0,0.88,0.52,0,0,0,0,0,0,0.05,0,0,-1.81,"Tristeza"
0,0,0.08,-0.15,0,0,0,0,0.21,-0.04,0,0,0,0,0.02,-0.38,0,0,0,0,0.16,-0.24,0,0,"Neutro"
0,0,0.12,0,0,-0.85,0,0,0.25,-0.02,0,0,1.75,0,0,0,0,0,0,0,0.17,0,0,-1.81,"Alegria"
0.93,0,0.05,0,0,0,0.85,0,0.21,0,0,0,0,0,0.01,0,0,0,0.97,0,0.15,0,0,0,"Alegria"
0,0,0,0,-0.6,-0.89,0,0,0,-0.05,0,0,1.93,0,0,0,0,0,0,0,0.05,0,0,-0.95,"Neutro"
0,0.65,0,-0.11,-0.63,-0.92,0,0.63,0,-0.06,0,0,1.69,0,0,-0.37,0,0,0,0,0.38,-0.11,0,-1.69,"Neutro"
0,0,0,-0.07,0,0,0,0,0.13,0,0,0,0,0,0,-0.28,0,0,0,0,0.19,-0.15,0,0,"Tristeza"
0,0,0.04,0,0,0,0,0,0,-0.12,0,0,0,0,0.15,0,0,0,0,0,0.17,-0.1,0,0,"Alegria"
0,0.58,0.1,-0.06,0,0,0,0,0,-0.08,-0.62,0,0,0,0.04,0,0,0,0,0.6,0,-0.11,0,0,"Neutro"
0,0.5,0.14,-0.06,0,0,0,0,0.81,0,0,0,0,0,0,-0.42,0,0,0.68,0,0.8,0,0,0,"Alegria"
0,0.62,0.14,-0.08,0,0,0,0,0.29,-0.02,0,-0.92,0,0,0.02,-0.05,0,0,0.77,0,0.15,-0.06,0,0,"Neutro"
0,0,0,-0.14,-0.57,0,0,0,0.5,0,0,0,0.72,0,0.02,-0.35,0,0,0,0,0.39,0,0,-0.78,"Tristeza"
0.71,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alegria"
0,0.65,0,0,0,0,0,0,0.4,0,-0.59,0,0,0,0,-0.28,0,0,0.77,0.37,0.09,0,0,0,"Surpresa"
0.74,0,0.03,-0.2,-0.56,-0.89,0.9,0.38,0.16,-0.04,0,0,0.94,0,0,-0.35,0,0,0.73,0,0.15,-0.38,0,0,"Alegria"
0.95,0,0.1,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,"Neutro"
0.79,0,0.07,-0.08,-0.47,0,0.87,0.39,0.41,0,0,0,0,0,0.05,-0.41,0,0,0,0,0.87,-0.17,0,0,"Tristeza"
0,0,0.1,-0.18,0,0,0,0,0.09,-0.09,0,0,0,0,0.01,-0.12,0,0,0,0,0.17,-0.19,0,0,"Tristeza"
4.35,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,2.72,0,0,0,0,0,"Tristeza"
0.74,0,0,0,0,-0.79,0.9,0,0,0,0,0,0.73,0.62,0,0,0,0,0.73,0,0,0,-0.5,-0.92,"Tristeza"
0,0,0.14,0,0,0,0.95,0,0.43,0,0,0,0,0,0,-0.31,0,0,0,0,0.61,0,0,0,"Neutro"
1.66,0,0.07,-0.06,0,0,0,0,0.51,0,0,0,0,0,0.02,-0.14,0,0,1.66,0,0.66,0,0,0,"Tristeza"
0,0,0.06,-0.04,0,-0.72,0,0.42,0,0,0,0,0.75,0,0,-0.29,0,0,0,0.41,0.07,0,0,-1.64,"Neutro"
0.74,0,0.23,0,0,-0.69,0,0,0.17,0,0,-0.71,0,0.61,0,-0.12,0,0,0,0.57,0.18,0,-0.6,0,"Neutro"
0.92,0,0.1,-0.04,0,0,0,0,0.27,0,0,0,0,0,0,-0.13,0,0,0,0,0.2,0,0,0,"Neutro"
0.93,1.11,0.1,0,0,0,0.85,0,0.45,0,-0.62,-0.71,0,0,0.05,-0.24,0,0,0.97,1.21,0.57,0,0,0,"Tristeza"
0.72,0,0.06,0,0,0,0,0.34,0.16,-0.19,-0.51,0,0,0,0.08,-0.09,0,0,0,0.65,0.58,0,0,0,"Tristeza"
0,0,0.27,-0.04,0,-0.85,0,0,0.11,-0.1,0,0,0,0,0,-0.11,0,-0.82,0,0,0.09,-0.08,0,0,"Alegria"
0.89,0,0.04,-0.09,0,0,0,0,0,0,0,0,0.73,0,0,-0.15,0,0,0,0,0.06,0,0,-0.92,"Surpresa"
0.89,0,0.05,0,0,0,0,0,0.26,0,0,0,0,0,0,-0.12,0,0,0,0,0.2,0,0,0,"Alegria"
0,0,0,-0.19,0,0,0,0,0.21,-0.01,0,0,0,0,0.01,-0.1,0,0,0,0,0.08,-0.1,0,-0.86,"Surpresa"
