"otimism","frivolity","love","gloat","frustration","disaproval","envy","remorse","aggresiviness","rejection","rivalry","contempt","anxiety","awe","submission","coercion","class"
30.897353,0,30.897353,0,10.965784,0,10.965784,0,0,0,14.316859,0,30.897353,0,30.897353,0,"Tristeza"
0,9.965784,9.965784,0,21.931569,8.643856,21.931569,32.978967,0,8.643856,0,24.820537,10.965784,0,10.965784,8.158429,"Alegria"
6.210897,18.60964,24.820537,0,23.06763,0,23.06763,0,0,6.573467,0,6.573467,23.06763,0,23.06763,0,"Alegria"
0,0,5.717857,0,15.505304,0,10.965784,0,0,0,0,0,33.85191,0,29.31239,0,"Tristeza"
0,8.643856,8.643856,0,0,0,0,5.083141,0,0,0,5.083141,0,0,0,0,"Medo"
0,6.878321,6.878321,0,6.717857,0,6.717857,0,0,0,0,0,8.643856,0,8.643856,0,"Medo"
15.539251,0,15.539251,0,0,0,7.643856,6.795859,0,0,0,6.795859,24.920073,0,32.563929,0,"Surpresa"
35.312119,14.302212,49.614331,0,8.643856,0,8.643856,0,0,0,0,0,21.79079,0,21.79079,0,"Medo"
19.124214,0,19.124214,0,0,0,0,0,9.965784,0,9.965784,7.965784,19.124214,0,19.124214,0,"Tristeza"
30.31239,9.965784,20.346606,9.965784,29.727428,0,29.727428,6.158429,0,9.965784,0,16.124214,18.761644,0,18.761644,0,"Surpresa"
0,0,0,0,7.265345,0,7.265345,0,0,0,0,0,8.965784,0,8.965784,0,"Neutro"
8.643856,20.931569,18.60964,0,12.143666,0,0,7.265345,12.143666,0,0,7.265345,0,0,0,0,"Medo"
0,0,5.717857,0,0,0,0,0,0,0,0,0,0,0,0,0,"Medo"
3.02327,0,3.02327,0,0,8.965784,8.965784,0,0,0,0,0,0,0,0,0,"Tristeza"
21.931569,0,21.931569,0,0,0,0,24.429747,0,0,0,13.463963,21.931569,0,21.931569,0,"Neutro"
25.026988,17.024678,34.786322,0,0,0,0,0,0,0,0,0,15.646166,0,8.380822,0,"Tristeza"
0,30.063856,30.063856,0,10.965784,0,10.965784,9.380822,0,0,0,9.380822,6.795859,0,6.795859,10.965784,"Neutro"
0,0,0,0,0,0,0,9.380822,0,0,0,9.380822,21.931569,0,21.931569,0,"Neutro"
8.965784,0,14.423774,0,0,0,0,8.965784,0,0,0,0,9.965784,0,24.389558,8.965784,"Surpresa"
17.346606,0,17.346606,0,0,0,0,0,0,0,0,5.506353,0,0,0,0,"Surpresa"
0,19.931569,29.897353,9.965784,9.965784,0,0,9.965784,0,0,0,0,9.965784,0,0,9.965784,"Neutro"
21.931569,0,29.196913,0,24.002535,0,8.158429,21.931569,24.002535,0,8.158429,10.965784,21.931569,0,29.196913,21.931569,"Alegria"
10.965784,8.158429,10.965784,0,5.680382,0,5.680382,0,0,0,0,0,5.680382,0,5.680382,0,"Tristeza"
0,8.380822,8.380822,0,7.158429,0,7.158429,0,0,0,10.965784,0,7.158429,0,7.158429,0,"Alegria"
9.965784,0,9.965784,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
9.380822,0,9.380822,0,0,0,0,0,0,0,0,0,0,0,0,0,"Neutro"
6.878321,9.965784,16.844106,0,0,0,0,0,0,0,0,0,6.878321,0,6.878321,0,"Neutro"
9.965784,0,9.965784,0,10.965784,0,10.965784,0,0,0,0,0,9.965784,0,9.965784,0,"Medo"
9.965784,0,9.965784,0,0,0,0,9.380822,0,0,0,14.887174,9.965784,0,9.965784,0,"Surpresa"
0,7.380822,7.380822,0,8.158429,0,8.158429,0,0,0,0,0,8.158429,0,8.158429,0,"Neutro"
13.259143,0,13.683641,0,8.643856,0,8.643856,5.380822,0,0,0,5.380822,16.60964,0,16.60964,0,"Tristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Desgosto"
0,0,0,0,0,0,0,0,0,0,0,16.316859,0,0,0,0,"Neutro"
